order_placement_date,requested_delivery_date,order_delivery_date,order_quantity,quantity_unit,product_name,material_id,country,origin_region,warehouse_names,company_id,order_id
2020-01-20,2020-01-23,2020-01-23,25.0,KG,Citric Acid,E235421,United Kingdom,EU,Lutterworth,COXJ45718,t08ndq5ect0wgyrhye9k
2022-07-14,2022-10-18,2022-10-18,1.0,MT,Citric Acid,E235421,United Kingdom,EU,Lutterworth,CORO84300,ua31292c9qp6fo6hwhsg
2022-01-25,2022-01-27,2022-01-27,75.0,KG,Citric Acid,E235421,United Kingdom,EU,Lutterworth,CODH39658,uoe4tqg33rhc9598x4nc
2017-01-27,2017-02-03,2017-02-03,1000.0,KG,Citric Acid,E235421,United Kingdom,EU,Swansea,COZY31704,3ueg9qd9g6ss2du1j3qk
2019-01-23,2019-01-28,2019-01-28,25.0,KG,Citric Acid,E235421,United Kingdom,EU,Bristol,CORL29041,nvsgs7agnaoaqtxofjzw
2017-12-07,2017-12-14,2017-12-14,1000.0,KG,Citric Acid,E235421,The Netherlands,EU,Enschede,COVP73844,aem3n7f1a691x36oetrt
2020-07-10,2020-07-20,2020-07-20,25.0,KG,Citric Acid,E235421,United Kingdom,EU,Bristol,COVF09263,a2egr9f9kfgxokvr0i3r
2019-04-24,2019-05-13,2019-05-13,500.0,KG,Sugar,E131096,United Kingdom,EU,Bristol,COQF11638,c5vrfrs3v19zh371h0up
2017-10-24,2017-10-27,2017-10-27,1000.0,KG,Citric Acid,E235421,United Kingdom,EU,Swansea,COWI46642,486ewzn3ba1vka9j8o82
2022-06-15,2022-06-20,2022-06-17,90.0,KG,Gelatin,E164938,The Netherlands,APAC,Rotterdam,COEY96772,1cgrwji0qei83h05p69d
2019-01-15,2019-01-21,2019-01-21,575.75,KG,Gelatin,E164938,The Netherlands,APAC,Moerdijk,COJO26899,c2pph3scugk76uedw0s7
2019-12-19,2019-12-24,2019-12-24,633.3249999999999,KG,Gelatin,E164938,The Netherlands,APAC,Enschede,CORY46361,s3rrax6hnjagos00dkzm
2017-06-12,2017-06-20,2017-06-20,200.0,KG,Sugar,E131096,United Kingdom,EU,Swansea,COWC96977,ua29r2pu3zqgl40prmn1
2020-10-13,2020-10-26,2020-10-26,25.0,KG,Citric Acid,E235421,United Kingdom,EU,Bristol,COBE05528,3g8xzyyhk602eu78kvlq
2017-08-03,2017-08-08,2017-08-08,75.0,KG,Citric Acid,E235421,United Kingdom,EU,Lutterworth,COGJ28671,7gunmotyv2217450zydu
2017-12-01,2017-12-05,2017-12-05,2.1906,MT,Gelatin,E164938,The Netherlands,APAC,Moerdijk,CORP96240,4x6m8jsjs63bgpihk243
2021-10-26,2021-11-08,2021-11-08,571.0814899999999,KG,Gelatin,E164938,The Netherlands,APAC,Enschede,COHV48906,8i5x66uws3zrtvc0js2m
2018-04-03,2018-04-09,2018-04-09,500.0,KG,Citric Acid,E235421,United Kingdom,EU,Lutterworth,CODH48299,4tct32il36jxhgy26hph
2021-12-20,2022-02-11,2022-02-11,50.0,KG,Sugar,E131096,United Kingdom,EU,Bristol,COLF65258,y4sqdcnrm87iqqatcr1h
2020-03-05,2020-03-09,2020-03-09,2303.0,KG,Gelatin,E164938,The Netherlands,APAC,Rotterdam,COHZ46419,b0809tzg0u04huvjp6r8
2020-11-05,2020-11-09,2020-11-09,1000.0,KG,Citric Acid,E235421,The Netherlands,EU,Rotterdam,COPN12688,gxkrnyff1q3bujfa9v5p
2022-10-21,2022-10-28,2022-10-28,125.0,KG,Citric Acid,E235421,United Kingdom,EU,Swansea,COQZ46616,s0iw7f4038bh02qa4b0m
2020-09-03,2020-10-14,2020-10-14,2800000.0,G,Gelatin,E164938,France,APAC,Sotteville de Rouen,COBT68936,j5y8lhe81brtp16acaoo
2019-01-25,2019-01-30,2019-01-29,500.0,KG,Citric Acid,E235421,United Kingdom,EU,Lutterworth,COFE58289,zq8i5wwbycr6qf84b6qn
2022-07-05,2022-08-15,2022-08-15,250.0,KG,Sugar,E131096,United Kingdom,EU,Swansea,COIF13692,c7cmwekfe3yfhrfkhs1f
2018-07-13,2018-11-19,2018-11-19,10000.0,KG,Sugar,E131096,France,EU,Tournan en Brie,COQM96109,g77sp0xje1qu1v7tleqw
2019-08-08,2019-09-09,2019-09-09,4200.0,KG,Sugar,E131096,United Kingdom,EU,Lutterworth,COCH35858,ffyzgggj5eg2gfb6bngw
2021-10-08,2021-11-18,2021-11-18,4.7,MT,Gelatin,E164938,The Netherlands,APAC,Enschede,CORF15305,s11h71pfd9jmuj4rjp8w
2021-04-27,2021-05-05,2021-05-10,3000.0,KG,Citric Acid,E235421,United Kingdom,EU,Swansea,COOM36510,w1pvxdiqai481o9ey638
2018-10-31,2018-11-12,2018-11-12,12.49,MT,Gelatin,E164938,The Netherlands,APAC,Rotterdam,COSS65945,1b8f84a5enwmlj0zzphu
2019-02-06,2019-02-06,2019-02-06,0.02914,MT,Gelatin,E164938,The Netherlands,APAC,Moerdijk,COHJ72925,ek1ovlv42ix10zx883sx
2019-11-14,2020-01-17,2020-01-17,1000.0,KG,Sugar,E131096,United Kingdom,EU,Swansea,COZD36000,9xkz1srt6udaeud6wjm9
2020-11-05,2020-11-10,2020-11-10,100.0,KG,Citric Acid,E235421,United Kingdom,EU,Lutterworth,COSG45364,kz06ijvemtdz0fpfbd1j
2018-05-23,2018-06-05,2018-06-05,300.0,KG,Sugar,E131096,United Kingdom,EU,Bristol,CODQ55712,fvyvas04q0m7yplyt7iw
2019-02-01,2019-02-06,2019-02-06,1000.0,KG,Citric Acid,E235421,The Netherlands,EU,Rotterdam,CORX34930,oth3ge5dh6kq3nod4neh
2022-03-22,2022-04-22,2022-04-22,2196.0,KG,Gelatin,E164938,The Netherlands,APAC,Moerdijk,COVQ64536,yc03t9o8a89zhj674eft
2017-08-03,2017-08-15,2017-08-15,200.0,KG,Sugar,E131096,United Kingdom,EU,Lutterworth,COGH35635,f4rtmpokwsqpf7k21xv5
2020-11-09,2020-11-18,2020-11-18,200.0,KG,Citric Acid,E235421,The Netherlands,EU,Moerdijk,COQV08352,290myndl6hg9fxcm9hk4
2018-01-05,2018-01-09,2018-01-09,111.86,KG,Gelatin,E164938,The Netherlands,APAC,Rotterdam,CORY46361,zde66162fxazqvtpxcrw
2022-03-16,2022-04-21,2022-04-21,3000.0,KG,Sugar,E131096,United Kingdom,EU,Bristol,COXL81443,glv5sux8esn1ve1o5im5
2021-04-07,2021-06-28,2021-06-28,2000.0,KG,Citric Acid,E235421,The Netherlands,EU,Enschede,COPN12688,ln5evlv1engugs2m9hlf
2017-05-10,2017-05-12,2017-05-12,58.28,KG,Gelatin,E164938,The Netherlands,APAC,Enschede,COQW13734,ipmc4ccydp0e8bff4v63
2018-01-22,2018-01-24,2018-01-24,575.75,KG,Gelatin,E164938,The Netherlands,APAC,Moerdijk,COXS62219,klws3wbvpmlgsgb29mur
2019-09-10,2019-09-16,2019-09-16,0.11186,MT,Gelatin,E164938,The Netherlands,APAC,Enschede,CORY46361,hxh17oo9qk08ox0pw48j
2022-01-31,2022-02-04,2022-02-04,100.0,KG,Citric Acid,E235421,The Netherlands,EU,Enschede,COBE81204,n4wjmev82ih2zgl19iif
2022-01-12,2022-02-01,2022-02-01,272600.0,G,Gelatin,E164938,The Netherlands,APAC,Moerdijk,COIZ41043,9n8fw1cb968z9k8p8mgp
2022-11-08,2022-11-14,2022-11-14,571.0814899999999,KG,Gelatin,E164938,The Netherlands,APAC,Rotterdam,CORY46361,ssewjdm90oad0vmobr5l
2022-10-21,2022-12-05,2022-12-05,750.0,KG,Sugar,E131096,United Kingdom,EU,Bristol,COUL62051,z50fcon8krym0z1e19iy
2020-07-30,2020-08-20,2020-08-20,24000.0,KG,Citric Acid,E235421,United Kingdom,EU,Swansea,COCC74736,321a5fchwo6h8ccvakqw
2019-05-28,2019-06-05,2019-06-05,1.0,MT,Sugar,E131096,United Kingdom,EU,Lutterworth,COYQ60504,k5qk7wughgrwexdpyrpi
2021-05-28,2021-06-07,2021-06-07,856.622,KG,Gelatin,E164938,The Netherlands,APAC,Rotterdam,COFO78688,smbto1cgfqsph7r2lvar
2021-09-14,2021-09-20,2021-09-20,122.67,KG,Gelatin,E164938,The Netherlands,APAC,Enschede,COPZ79516,f9xkip0iyrafpofyumo5
2018-03-21,2018-03-27,2018-03-27,10000.0,KG,Citric Acid,E235421,United Kingdom,EU,Lutterworth,COAC91243,jgifxc5eqocfkrzj21vr
2020-04-22,2020-05-05,2020-05-05,0.5,MT,Gelatin,E164938,France,APAC,Sotteville de Rouen,COKT45563,v5w4ti58xpqapf12ck87
2017-02-10,2017-02-17,2017-02-17,275.0,KG,Sugar,E131096,United Kingdom,EU,Lutterworth,COYY50346,lvrolufy4tul4u8zmpbe
2018-03-05,2018-03-08,2018-03-08,0.1,MT,Sugar,E131096,United Kingdom,EU,Swansea,COPA76804,4a3yn5pnnojum6s5fo29
2020-02-21,2020-03-03,2020-03-03,10000.0,KG,Gelatin,E164938,France,APAC,Tournan en Brie,COLB31968,atp9px7lgzzpkp0lvmzy
2022-08-01,2022-08-04,2022-08-05,3000.0,KG,Citric Acid,E235421,United Kingdom,EU,Bristol,CORU86153,hzudj9957dwxyr78tany
2020-12-07,2020-12-16,2020-12-16,15000.0,KG,Citric Acid,E235421,United Kingdom,EU,Bristol,COFP32992,mrsl3g2yuhhubwy4hias
2019-11-29,2019-12-06,2019-12-06,250.0,KG,Citric Acid,E235421,United Kingdom,EU,Bristol,COKT86138,6lnbz3dmomwncn7wt0vl
2020-11-02,2020-11-19,2020-11-19,1000.0,KG,Sugar,E131096,United Kingdom,EU,Bristol,COHX65636,crtk6byk8zg0dhojgxy8
2021-05-04,2021-08-30,2021-08-30,12400000.0,G,Gelatin,E164938,The Netherlands,APAC,Rotterdam,COMJ86490,j7mlg8u6lizh2mr1lolz
2018-04-16,2018-11-23,2018-11-23,22000.0,KG,Citric Acid,E235421,United Kingdom,EU,Bristol,COPE26801,b7160irqbcwdou4uz9jg
2022-08-01,2022-08-05,2022-08-05,1000.0,KG,Sugar,E131096,United Kingdom,EU,Bristol,COGD17007,2cnjhpeqb3wbwl7w20pm
2022-09-27,2022-09-30,2022-09-30,1000.0,KG,Citric Acid,E235421,United Kingdom,EU,Lutterworth,COGO69855,2v1rcw6akb380wu3d1bc
2018-07-13,2018-07-17,2018-07-17,25.0,KG,Citric Acid,E235421,United Kingdom,EU,Bristol,COKM85741,88nh106l8qovt9q35fyn
2018-07-11,2018-10-09,2018-10-09,1000000.0,G,Sugar,E131096,United Kingdom,EU,Lutterworth,COLT73432,8vir5dwusm8h3bwdgb80
2019-01-16,2019-01-17,2019-01-16,1095.3,KG,Gelatin,E164938,The Netherlands,APAC,Enschede,CONQ41128,w66mi5he0p4axhbzuwn2
2017-08-17,2017-08-22,2017-08-22,1000.0,KG,Citric Acid,E235421,United Kingdom,EU,Swansea,COYB41878,olljl6vj8so8bi9kdpiz
2018-03-01,2018-03-05,2018-03-05,1151.5,KG,Gelatin,E164938,The Netherlands,APAC,Moerdijk,COZP79325,4deeyvhaw0zl4pshusdc
2017-09-14,2017-10-16,2017-10-16,400.0,KG,Sugar,E131096,United Kingdom,EU,Lutterworth,COYK47433,ax13242prq3fbgofb1ug
2020-05-14,2020-05-20,2020-05-20,174.84,KG,Gelatin,E164938,The Netherlands,APAC,Rotterdam,COYP60592,a4c2artq6mrekygqxmru
2019-01-09,2019-01-30,2019-01-30,250.0,KG,Sugar,E131096,United Kingdom,EU,Lutterworth,COGW24906,e0odqhzsrwv9doryx17v
2017-04-20,2017-04-27,2017-04-27,2000.0,KG,Sugar,E131096,United Kingdom,EU,Swansea,COQX60994,r8xijzk3o292b8poxiot
2022-10-31,2022-11-07,2022-11-08,2000.0,KG,Citric Acid,E235421,The Netherlands,EU,Moerdijk,COVP73844,w2rhh9nltvyukt5b1ym2
2021-12-07,2021-12-13,2021-12-13,1000.0,KG,Sugar,E131096,United Kingdom,EU,Lutterworth,COPV70170,ew7l8rq9wz8l1g9euwac
2018-07-26,2018-08-20,2018-08-20,1.6429500000000001,MT,Gelatin,E164938,The Netherlands,APAC,Rotterdam,CORP96240,e9e883szpjs4lryfi506
2020-07-22,2020-08-12,2020-08-12,22000.0,KG,Citric Acid,E235421,United Kingdom,EU,Bristol,COPN87341,6kqbtp20fr6mdkfgsw66
2017-01-12,2017-02-02,2017-02-02,100.0,KG,Sugar,E131096,United Kingdom,EU,Bristol,COUN22630,qrd5b5prnutks7em739l
2018-12-19,2019-01-10,2019-01-10,4500.0,KG,Gelatin,E164938,France,APAC,Sotteville de Rouen,COPM10254,jumhjp4xi5uiish7x4sp
2017-05-15,2017-05-15,2017-05-17,25.0,KG,Citric Acid,E235421,United Kingdom,EU,Swansea,COVK13899,u4vlns8kv4kc9q8fxb5y
2019-12-04,2019-12-06,2019-12-06,2000.0,KG,Citric Acid,E235421,United Kingdom,EU,Lutterworth,COKV89555,5ayggrjc3wrc6kbmr9xf
2018-11-06,2018-11-13,2018-11-13,500.0,KG,Citric Acid,E235421,United Kingdom,EU,Swansea,COOE17786,q4b42jfjburrfl3iljqi
2018-10-24,2018-11-21,2018-11-21,24000.0,KG,Citric Acid,E235421,United Kingdom,EU,Swansea,COFN17802,sc3fevt6kaci47r83186
2018-12-11,2018-12-14,2018-12-14,29.14,KG,Gelatin,E164938,The Netherlands,APAC,Enschede,COBA56438,yw73ik4ma9ad2m6wt5x4
2017-12-21,2018-01-08,2018-01-08,1.0,MT,Citric Acid,E235421,United Kingdom,EU,Bristol,COZU54386,9ysm5cq2ba65p5hfq3ae
2019-06-12,2019-07-11,2019-07-11,4500.0,KG,Gelatin,E164938,France,APAC,Sotteville de Rouen,COPM10254,98cdyfdyzrdpzy0poysj
2020-11-19,2021-01-11,2021-01-11,0.5,MT,Sugar,E131096,United Kingdom,EU,Bristol,COOI63758,af2ohev5wftgdef8infg
2021-08-16,2021-09-13,2021-09-13,685.2975999999999,KG,Gelatin,E164938,The Netherlands,APAC,Rotterdam,COHV48906,5f36cgbiffz794f91vxa
2022-04-22,2022-05-20,2022-05-20,225.0,KG,Citric Acid,E235421,United Kingdom,EU,Bristol,COZX99534,0ju23188pf18qmnx4jdl
2019-10-22,2019-10-30,2019-10-30,575.75,KG,Gelatin,E164938,The Netherlands,APAC,Enschede,COHV48906,el6rl1ony5xztrof848l
2020-03-26,2020-03-31,2020-03-31,25000.0,G,Sugar,E131096,United Kingdom,EU,Bristol,COPQ46132,iwttuwb3xsi9wbwbni0c
2017-06-02,2017-06-08,2017-06-08,100.0,KG,Citric Acid,E235421,United Kingdom,EU,Swansea,COUK75160,w62v6ob7szkhuvae41hn
2017-09-13,2017-09-14,2017-09-14,1095.3,KG,Gelatin,E164938,The Netherlands,APAC,Enschede,COLN23384,t42cpq0rr30msett9mhr
2018-06-06,2018-06-08,2018-06-11,2303.0,KG,Gelatin,E164938,The Netherlands,APAC,Rotterdam,COHQ52650,dcoq41gynmaa9g5i75bi
2021-12-03,2021-12-08,2021-12-08,1000.0,KG,Sugar,E131096,United Kingdom,EU,Lutterworth,COHX65636,io68mpwrrc6o8k00o2ra
2020-10-12,2020-10-16,2020-10-16,2000.0,KG,Citric Acid,E235421,United Kingdom,EU,Bristol,COQE54969,dskzyhbha9aiqvij7s5t
2021-12-21,2021-12-27,2021-12-27,571.0814899999999,KG,Gelatin,E164938,The Netherlands,APAC,Rotterdam,COHV48906,fu4cgyjs1ltueecp6usz
2022-06-08,2022-06-13,2022-06-13,2000.0,KG,Citric Acid,E235421,United Kingdom,EU,Lutterworth,COBC26731,8x3gzg40gdft1sx8c8y1
2020-05-15,2020-05-19,2020-05-19,575.75,KG,Gelatin,E164938,The Netherlands,APAC,Rotterdam,COHV48906,fw9epm9f07k7s014sfgk
2020-08-05,2020-08-12,2020-08-12,500.0,KG,Sugar,E131096,United Kingdom,EU,Swansea,COIT68077,mq0dlph1jartyuyx7r8j
2020-06-08,2020-06-17,2020-06-17,125.0,KG,Sugar,E131096,United Kingdom,EU,Bristol,COKH45544,5g2ap14x5hyz5rvy8zl3
2019-01-08,2019-01-21,2019-01-21,2190.6,KG,Gelatin,E164938,The Netherlands,APAC,Rotterdam,COVQ64536,tlo75ikbeug930bo9lo4
2017-12-07,2018-02-08,2018-02-08,12400.0,KG,Gelatin,E164938,The Netherlands,APAC,Moerdijk,COMJ86490,jt54u02w3bwb4n3fq9un
2017-05-30,2017-06-02,2017-06-02,2000.0,KG,Sugar,E131096,United Kingdom,EU,Bristol,COSD23602,pfj8pfz6d79owr4qeltz
2017-10-04,2017-10-12,2017-10-12,547.65,KG,Gelatin,E164938,The Netherlands,APAC,Moerdijk,COLN23384,90yw2rtqtmgk4u4zd38g
2018-01-19,2018-01-30,2018-01-30,1.0,MT,Sugar,E131096,United Kingdom,EU,Bristol,COHO34994,gug04njf0jq84q8x87f9
2017-10-11,2017-11-07,2017-11-07,547.65,KG,Gelatin,E164938,The Netherlands,APAC,Rotterdam,CORQ92002,d8y0zk05errfxlnq36cj
2019-03-27,2019-04-15,2019-04-15,4500.0,KG,Gelatin,E164938,France,APAC,Villebon sur Yvette,COPM10254,c0550m7jlr38obcgo4c9
2020-03-19,2020-04-01,2020-03-25,500000.0,G,Gelatin,E164938,France,APAC,Villebon sur Yvette,COKT45563,hxa21yj2fwchenlns1s3
2018-07-30,2018-08-29,2018-08-30,12048.3,KG,Gelatin,E164938,The Netherlands,APAC,Enschede,COUP73752,rjmjf8fktmg0s6oxajni
2018-01-18,2018-01-22,2018-01-22,4606.0,KG,Gelatin,E164938,The Netherlands,APAC,Enschede,COGO97674,4dt3so5883zxre1fxuua
2022-03-03,2022-03-09,2022-03-09,1000.0,KG,Citric Acid,E235421,United Kingdom,EU,Lutterworth,COVE13915,izwzuqxd3yflwi2blm5u
2019-02-19,2019-03-04,2019-03-04,100.0,KG,Sugar,E131096,United Kingdom,EU,Swansea,COXG03237,y20es34daczml0sq59dy
2017-05-19,2017-06-27,2017-06-27,250.0,KG,Citric Acid,E235421,United Kingdom,EU,Bristol,COOI63648,1d88x9w815qg8a336nwg
2019-01-31,2019-02-11,2019-02-11,24000.0,KG,Citric Acid,E235421,United Kingdom,EU,Bristol,COPY59486,1a8r6mp76zhxv2l6aenf
2018-09-26,2018-10-01,2018-10-01,29.14,KG,Gelatin,E164938,The Netherlands,APAC,Rotterdam,COHM73340,mrhknqea7m3lm7rj49k8
2018-03-29,2018-04-03,2018-04-03,1095.3,KG,Gelatin,E164938,The Netherlands,APAC,Moerdijk,CONQ41128,3wcv6d96li20sw7exol3
2020-05-19,2020-05-28,2020-05-28,200.0,KG,Citric Acid,E235421,The Netherlands,EU,Rotterdam,COSK06373,w9ef2q093pc14pykckik
2022-07-19,2022-08-08,2022-08-08,1000.0,KG,Sugar,E131096,United Kingdom,EU,Bristol,COGJ36398,5cb3jao847nd99rfc4eq
2020-03-24,2020-03-30,2020-04-01,0.549,MT,Gelatin,E164938,The Netherlands,APAC,Rotterdam,CORQ92002,rwhx5bguu9f645hzi8d0
2017-12-12,2018-02-14,2018-02-14,200.0,KG,Sugar,E131096,United Kingdom,EU,Lutterworth,COYK47433,xsh283zcgb9lpr1quw10
2020-10-19,2020-10-28,2020-10-28,2196.0,KG,Gelatin,E164938,The Netherlands,APAC,Enschede,COLN23384,vxc3a9yhbjiae4famsc9
2018-10-29,2018-11-05,2018-11-05,275.0,KG,Sugar,E131096,United Kingdom,EU,Bristol,COOJ06899,bcl9putmwaxqvarqeq60
2017-01-18,2017-01-20,2017-01-20,4.7,MT,Gelatin,E164938,The Netherlands,APAC,Rotterdam,CORF15305,zpy5ynhrpsw1d31y3wi0
2021-09-14,2021-10-27,2021-10-27,5000.0,KG,Gelatin,E164938,France,APAC,Tournan en Brie,COBT68936,dwcgy6dyv7q32oag8ce7
2021-04-28,2021-05-14,2021-05-14,1000.0,KG,Sugar,E131096,United Kingdom,EU,Swansea,COGH26409,jltchpcgcb3uahjxnykt
2017-10-12,2017-10-16,2017-10-16,111.86,KG,Gelatin,E164938,The Netherlands,APAC,Enschede,CORY46361,kjwpjebprkpjel49vy9c
2022-03-07,2022-03-18,2022-03-18,50.0,KG,Gelatin,E164938,France,APAC,Villebon sur Yvette,COPL00649,ucs11l7btk2w3ijc0vhn
2018-07-11,2018-07-11,2018-07-11,25.0,KG,Citric Acid,E235421,United Kingdom,EU,Bristol,CORK00692,z6a0u2lsrquzkwhzml7s
2022-02-08,2022-03-09,2022-03-09,1000.0,KG,Sugar,E131096,United Kingdom,EU,Lutterworth,COXU07233,7liopch0i6asy59a35yi
2021-11-17,2022-01-24,2022-01-24,24.0,MT,Citric Acid,E235421,United Kingdom,EU,Swansea,COQT85978,q74sjztxhtir1qliiwxn
2019-01-15,2019-02-26,2019-02-26,10.0,MT,Sugar,E131096,France,EU,Villebon sur Yvette,COET99085,zk2qssbhfmqtqsr0uq5m
2021-03-10,2021-03-29,2021-03-29,2000.0,KG,Citric Acid,E235421,The Netherlands,EU,Enschede,COTD78874,iauwk31h1dn0biz4fybk
2017-11-13,2017-11-16,2017-11-16,10000.0,KG,Citric Acid,E235421,United Kingdom,EU,Bristol,COEG96787,971u8rj3g2dmgr1rwgno
2021-08-06,2021-08-10,2021-08-10,200.0,KG,Citric Acid,E235421,United Kingdom,EU,Lutterworth,COAV45438,tc872bdauado3e5x4c15
2021-12-29,2022-02-24,2022-02-24,1.0,MT,Sugar,E131096,United Kingdom,EU,Swansea,COJU95361,7ocbpmsxmhgg22i9nwr8
2020-01-27,2020-02-06,2020-02-06,2196.0,KG,Gelatin,E164938,The Netherlands,APAC,Enschede,COLN23384,ms3vfb6hteefjsn3yz28
2019-11-04,2019-11-06,2019-11-06,1.0,MT,Sugar,E131096,United Kingdom,EU,Lutterworth,COZD36000,c43lysosugbzkhx91n4d
2019-05-21,2019-05-23,2019-05-23,111.86,KG,Gelatin,E164938,The Netherlands,APAC,Moerdijk,CONI64497,xqk6t0dvr8mmjmxpuut9
2017-01-27,2017-02-01,2017-02-01,547.65,KG,Gelatin,E164938,The Netherlands,APAC,Enschede,CORQ92002,gyw3umssbahidb88myvc
2022-05-02,2022-06-27,2022-06-27,90.0,KG,Gelatin,E164938,The Netherlands,APAC,Enschede,COZK12116,tiuvyce19hw6c3flzq9s
2019-07-25,2019-07-29,2019-07-29,1000.0,KG,Citric Acid,E235421,The Netherlands,EU,Moerdijk,CORX34930,wz2doluqxnrtm9ofjes9
2022-04-25,2022-04-28,2022-04-28,100.0,KG,Citric Acid,E235421,United Kingdom,EU,Bristol,COFS23373,7w2q7ndcu719dz11ssd4
2021-02-22,2021-03-16,2021-03-17,10000.0,KG,Sugar,E131096,United Kingdom,EU,Lutterworth,COPI28073,9bv2hh4huhm7c42afc86
2019-09-05,2019-09-17,2019-09-16,1000.0,KG,Citric Acid,E235421,The Netherlands,EU,Rotterdam,COSU27339,0t466jrpjbu6dd3otobh
2017-07-26,2017-07-31,2017-07-31,0.5,MT,Citric Acid,E235421,United Kingdom,EU,Swansea,COFE58289,atauq49bo7nzqc6yhiiq
2021-04-30,2021-05-04,2021-05-04,4700.0,KG,Gelatin,E164938,The Netherlands,APAC,Rotterdam,CORF15305,fqsf5vx2xw5ym50qk0a9
2017-10-16,2017-10-19,2017-10-19,0.11186,MT,Gelatin,E164938,The Netherlands,APAC,Rotterdam,CORY46361,14j6dn6c5022buo3fm3w
2022-02-09,2022-02-11,2022-02-24,1098.0,KG,Gelatin,E164938,The Netherlands,APAC,Enschede,CONQ41128,jslzua2m9kxncofo9plp
2022-02-15,2022-02-18,2022-02-18,250.0,KG,Citric Acid,E235421,United Kingdom,EU,Swansea,CORL80255,bn78v7nqzva1kdtwkpk9
2022-11-22,2022-11-25,2022-11-25,481.28,KG,Gelatin,E164938,The Netherlands,APAC,Enschede,COZK41556,ndoczrdf4kfkshbkjl77
2017-10-11,2017-10-16,2017-10-16,150.0,KG,Citric Acid,E235421,United Kingdom,EU,Bristol,CONN02067,nw6vt9fae7wj37kke7jy
2022-08-31,2022-09-21,2022-09-21,4347.826,KG,Gelatin,E164938,The Netherlands,APAC,Enschede,COSX75653,6i6uaej3wrraq8ic05u4
2018-12-11,2018-12-13,2018-12-13,5757.5,KG,Gelatin,E164938,The Netherlands,APAC,Moerdijk,COEV84192,7iml6ubkvz80kbmestjb
2017-11-09,2017-11-24,2017-11-24,150.0,KG,Citric Acid,E235421,United Kingdom,EU,Lutterworth,COLI31187,bfooues8tqsvguk1a0e6
2020-03-17,2020-03-20,2020-03-20,345.45,KG,Gelatin,E164938,The Netherlands,APAC,Rotterdam,COHV48906,olo5c9vaca0k2ctmc962
2022-10-06,2022-10-11,2022-10-11,0.57108149,MT,Gelatin,E164938,The Netherlands,APAC,Rotterdam,COHV48906,pibb70ldq7lg3u51fdji
2021-06-14,2021-06-21,2021-06-21,275000.0,G,Citric Acid,E235421,United Kingdom,EU,Lutterworth,COCC89228,yfigx33cmur80x80swck
2022-10-06,2022-11-21,2022-11-21,24000.0,KG,Citric Acid,E235421,United Kingdom,EU,Lutterworth,COUT21965,c7jqjjnlrqrm3jkt3bkh
2020-11-05,2020-11-09,2020-11-09,1000.0,KG,Citric Acid,E235421,United Kingdom,EU,Lutterworth,COSM78121,79uj9h8205q4yr7kpo15
2022-05-09,2022-10-12,2022-10-12,2196.0,KG,Gelatin,E164938,The Netherlands,APAC,Moerdijk,COVQ64536,tgj4e5v135mvanjolkq4
2018-12-11,2018-12-14,2018-12-14,200.0,KG,Gelatin,E164938,France,APAC,Villebon sur Yvette,COOC69574,2ze0eir228bauvw0kggu
2018-11-17,2018-11-27,2018-12-07,10000.0,KG,Citric Acid,E235421,United Kingdom,EU,Lutterworth,COCH74792,sdgdl8lr7opmyc0ce24a
2018-03-07,2018-03-15,2018-03-15,150.0,KG,Citric Acid,E235421,United Kingdom,EU,Lutterworth,CONN02067,ssjqkp9cmbsr8jx8rk5a
2020-03-09,2020-05-04,2020-05-04,1000.0,KG,Citric Acid,E235421,The Netherlands,EU,Enschede,COPN12688,mxgcgcfuagmeutrtqcy0
2020-02-28,2020-03-16,2020-03-16,2000.0,KG,Citric Acid,E235421,United Kingdom,EU,Bristol,COQZ30137,2gbpigte7q3si3a73cxn
2021-01-20,2021-01-22,2021-01-22,100.0,KG,Citric Acid,E235421,United Kingdom,EU,Lutterworth,CONA77452,om9bc8be5twd8raaopw6
2019-07-24,2019-07-30,2019-07-30,1.0,MT,Citric Acid,E235421,United Kingdom,EU,Lutterworth,COJT91079,oy1fx972a8e6hjh16oi3
2022-09-21,2022-09-22,2022-09-22,1000.0,KG,Sugar,E131096,United Kingdom,EU,Swansea,COAP87593,a298dpxh9tjjxci2aab0
2019-04-09,2019-04-26,2019-04-26,10.0,MT,Citric Acid,E235421,United Kingdom,EU,Lutterworth,COCH91502,on4x2sjq8rjid2b2njpp
2022-08-29,2022-09-01,2022-09-01,200.0,KG,Citric Acid,E235421,United Kingdom,EU,Lutterworth,COMW19396,xi4vik80l3s4sbl97y6g
2020-02-13,2020-02-19,2020-02-19,0.67116,MT,Gelatin,E164938,The Netherlands,APAC,Moerdijk,COBQ44915,1174r4bbigzo51ialpja
2020-09-03,2020-09-11,2020-09-11,111.86,KG,Gelatin,E164938,The Netherlands,APAC,Rotterdam,COZK41556,3w9q014ngzfmyuopjqin
2021-04-30,2021-04-30,2021-04-30,1483.94,KG,Citric Acid,E235421,United Kingdom,EU,Bristol,COKK08840,051qepd1ng3wkeh7ewun
2020-09-09,2020-09-17,2020-09-17,0.3,MT,Sugar,E131096,United Kingdom,EU,Bristol,CODQ55712,ermfthw2vpgnoj9nmdxe
